rubinius,74,3
rtsp,1347,1
rtmp,1033,1
rtmfp,94,1
ruby-debug-ide,9,3
ruby-datamapper,235,2
rubber,144,24
ruboto,38,1
ruby-enterprise-edition,53,3
ruby-1.9.3,479,10
ruby-1.9.2,234,3
ruby-development-kit,6,1
rtrt,3,1
ruby-debug,151,6
ruby-2.2,98,5
ruby-2.1,216,8
ruby-2.0,470,11
ruby-2.1.3,19,2
ruby,362022,7548
ruby-2.1.4,4,1
ruby-2.1.5,14,2
ruby-1.8.7,179,6
rubocop,96,3
ruby-1.8,308,7
ruby-1.9,1114,15
